PlanetaryMassJpt,RadiusJpt,PeriodDays,SemiMajorAxisAU,Eccentricity,SurfaceTempK,HostStarMassSlrMass,HostStarRadiusSlrRad,HostStarMetallicity,HostStarTempK,PlanetDensity,HostStarLuminosity
,0.0791,6.098493,0.06335,,1040.0,0.912,0.944,0.02,5466.0,0.7459852430555557,795467605172955.5
,0.093,19.57706,0.1378,,706.0,0.912,0.944,0.02,5466.0,0.7459852430555557,795467605172955.5
8.74,0.951,5.6334729,0.0674,0.5171,1343.6,1.36,1.64,0.14,6290.0,10.16178218805636,4210079316495376.0
0.267,0.825,4.640382,0.0523,0.067,987.0,0.886,0.923,0.06,5330.0,0.4754987895483764,687562588869376.1
,0.149,15.0540329,,,,1.06,1.09,0.03,5949.0,0.7459852430555557,1488088880763661.0
,0.225,7.40742793,,,,1.07,1.1,0.08,5934.0,0.7459852430555557,1500291118235590.8
,0.15492,8.01041,,,,1.012,1.024,,6012.0,0.7459852430555557,1369858790384191.0
,0.16859,27.666313,,,,1.012,1.024,,6012.0,0.7459852430555557,1369858790384191.0
,0.10753,5.195528,,,,1.012,1.024,,6012.0,0.7459852430555557,1369858790384191.0
,0.18135,42.473269,,,,1.012,1.024,,6012.0,0.7459852430555557,1369858790384191.0
,0.357,6.01038429,,,,0.78,0.73,0.01,4828.0,0.7459852430555557,289544130762253.5
8.4,1.136,6.790123,,0.035,,1.512,2.048,0.12,6395.0,5.729863709134396,7014909941595504.0
,0.338,50.28638192,,,,1.05,1.12,0.02,5919.0,0.7459852430555557,1539676230622037.5
0.475,1.409,4.54216874538,0.05885,0.0,,1.318,1.608,0.1,5890.0,0.1698089710100119,3111954710986650.5
0.023403,0.29162,10.416,,,,0.78,1.03,,5577.0,0.943668841926993,1026306376894924.4
0.011468,0.25516,13.084,,,,0.78,1.03,,5577.0,0.6903191223596157,1026306376894924.4
,0.14854,23.34032,0.152,,640.0,0.78,1.03,,5577.0,0.7459852430555557,1026306376894924.4
13.0,,,,,,0.012,,,,0.7459852430555557,1058782497621550.0
1.07,1.04,2.766764,0.03815,,1276.0,0.97,0.93,0.28,5408.0,0.9512261037778788,739797107309700.8
2.17,1.105,1.74748753,0.02712,,,0.871,0.922,0.0,5311.0,1.6083216191129384,676343075141268.9
,0.177,37.3229493,,,,1.09,1.13,-0.03,6089.0,0.7459852430555557,1755257280891953.5
10.6,,714.3,2.1,0.21,417.4,2.4,,0.14,5700.0,0.7459852430555557,1058782497621550.0
1.73,1.413,,0.0438,0.0,2131.0,1.543,1.833,0.074,6820.0,0.6132246691563141,7268795130861331.0
,0.097509,0.66931,,,,1.0,1.01,0.33,5476.0,0.7459852430555557,917268554481872.0
12.582803,,3000.0,,,,1.0,1.01,0.33,5476.0,0.7459852430555557,917268554481872.0
0.0126,0.1319,4.72673978,0.053,0.0,,0.911,0.919,-0.18,5669.0,5.490806744664191,872281879618203.8
,,,,,,0.911,0.919,-0.18,5669.0,0.7459852430555557,872281879618203.8
21.5,1.8,,,,,0.7,,,5150.0,3.686556927297668,1058782497621550.0
,0.181,29.3494775,,,,0.79,0.74,-0.04,4919.0,0.7459852430555557,320605323770552.4
,0.1932,4.921355,,,,0.783,0.806,,5078.0,0.7459852430555557,431957351581174.4
,0.18682,7.06424,,,,0.783,0.806,,5078.0,0.7459852430555557,431957351581174.4
,0.175,5.12330347,,,,0.97,0.95,0.04,5664.0,0.7459852430555557,928838459066941.4
,1.238,3.85560355,,,,1.03,1.06,0.04,5849.0,0.7459852430555557,1315037737727215.0
0.39,,,,,,0.34,,,,0.7459852430555557,1058782497621550.0
,0.116,20.925392,,,,1.09,1.19,0.09,5956.0,0.7459852430555557,1782020431643781.0
2.71,1.09,6.87188,0.0758,0.028,1152.9,1.23,1.35,-0.12,6150.0,2.092617230965484,2607161895140625.0
,0.073,2.20921951,,,,1.04,1.07,0.05,5869.0,0.7459852430555557,1358388491270098.0
,0.191,7.97034958,,,,0.92,0.89,0.01,5519.0,0.7459852430555557,734888733909683.1
,0.144,4.44117,0.0511,,,0.9,0.85,-0.03,5413.0,0.7459852430555557,620283115840417.2
,0.245,6.42904,0.0654,,,0.9,0.85,-0.03,5413.0,0.7459852430555557,620283115840417.2
,0.244,14.09189,0.1103,,,0.9,0.85,-0.03,5413.0,0.7459852430555557,620283115840417.2
,0.228,22.95102,0.178,,,1.419,1.98,,6022.0,0.7459852430555557,5155768220282038.0
,0.35,42.88254,0.269,0.11,,1.419,1.98,,6022.0,0.7459852430555557,5155768220282038.0
,0.22509,5.326718,,,,1.04,0.959,,5847.0,0.7459852430555557,1074903778922630.0
,0.15401,8.127899,,,,1.04,0.959,,5847.0,0.7459852430555557,1074903778922630.0
0.72,,,0.73,,,0.1,,,,0.7459852430555557,1058782497621550.0
,0.093,6.98471973,,,,1.05,1.06,0.05,5876.0,0.7459852430555557,1339488159555224.8
,0.1932,9.694928,,,,0.997,0.941,,5895.0,0.7459852430555557,1069336730445545.8
,0.19684,15.38231,,,,0.997,0.941,,5895.0,0.7459852430555557,1069336730445545.8
,0.30893,6.562331,,,,,1.854,,5877.0,0.7459852430555557,4100551044706826.5
,0.27977,67.844469,,,,,1.854,,5877.0,0.7459852430555557,4100551044706826.5
,0.136,3.77360059,,,,1.03,1.08,-0.08,5976.0,0.7459852430555557,1487612661825857.2
,0.164,8.1818246,,,,1.03,1.08,-0.08,5976.0,0.7459852430555557,1487612661825857.2
0.88,1.191,3.0353992,0.0382,,1395.0,0.807,1.002,-0.64,5610.0,0.5208916404563612,994459012695953.6
,0.16768,5.47666,,,,,0.674,,4648.0,0.7459852430555557,212023632403091.47
,0.113,24.209842,,,,,0.674,,4648.0,0.7459852430555557,212023632403091.47
,0.11938,16.934402,,,,,0.674,,4648.0,0.7459852430555557,212023632403091.47
,0.138,9.478522,,,,1.13,1.18,0.05,6080.0,0.7459852430555557,1902735108603904.0
,0.269,55.63934,,,,0.99,0.98,0.04,5734.0,0.7459852430555557,1038204497301677.6
4.758,,,3.602,0.0218,,,,,,0.7459852430555557,1058782497621550.0
20.2,,,6.557,0.1365,,,,,,0.7459852430555557,1058782497621550.0
80.0,,,12.887,0.0158,,,,,,0.7459852430555557,1058782497621550.0
,0.124,4.37034536,,,,0.99,0.98,0.03,5743.0,0.7459852430555557,1044738060211360.2
,0.25608,18.649113,,,,1.065,0.958,,6085.0,0.7459852430555557,1258268569489850.2
,0.1932,9.751962,,,,1.065,0.958,,6085.0,0.7459852430555557,1258268569489850.2
,0.33992,38.558585,,,,1.065,0.958,,6085.0,0.7459852430555557,1258268569489850.2
,0.209,13.5396293,,,,1.41,1.95,0.18,6203.0,0.7459852430555557,5629584566263862.0
,0.2415,19.986326,,,,0.985,0.837,,5826.0,0.7459852430555557,807110202481057.4
,0.13214,12.125934,,,,0.985,0.837,,5826.0,0.7459852430555557,807110202481057.4
0.53,1.5,4.637038,0.0611,0.29,,1.415,1.74,0.09,6438.0,0.157037037037037,5201186012859062.0
1.855,1.302,3.446459,0.0444,0.12,1250.3,0.986,1.038,-0.06,5870.0,0.8404482190908579,1279225511759149.0
,0.084,6.11009134,,,,1.24,1.23,0.26,6191.0,0.7459852430555557,2222559718330440.0
,0.529,49.7701438,,,,0.93,0.91,-0.07,5612.0,0.7459852430555557,821397608494027.9
0.84,1.53,2.052868,0.0347,0.0,,1.33,1.64,0.26,6010.0,0.2345335588205977,3509017903937295.5
,0.132,3.65691115,,,,1.23,1.36,0.04,6296.0,0.7459852430555557,2906274920098143.0
0.0487583,,5.7361,0.0611,0.0,896.4,0.93,0.88,0.35,5370.0,0.7459852430555557,643965331166784.0
0.38,,1244.0,2.35,0.41,,1.145,1.09,0.56,5585.0,0.7459852430555557,1155967717225387.8
,0.191,66.65062,0.288,,,0.707,0.68,0.0,4551.0,0.7459852430555557,198355920350632.2
,0.29708,44.851896,,,,0.93,1.032,,5806.0,0.7459852430555557,1210228902753330.2
,0.21233,20.342199,,,,0.93,1.032,,5806.0,0.7459852430555557,1210228902753330.2
4.975,,1766.0,2.864,0.359,,1.0,0.708,0.43,5311.0,0.7459852430555557,398815217340419.25
7.679,,9886.0,9.037,0.184,,1.0,0.708,0.43,5311.0,0.7459852430555557,398815217340419.25
,0.209,5.1856142,,,,1.26,1.43,0.04,6327.0,0.7459852430555557,3276901693125558.0
,0.211,8.45808312,,,,1.26,1.43,0.04,6327.0,0.7459852430555557,3276901693125558.0
1.16,1.75,2.17517656,0.0415,0.0,2006.7,2.02,2.31,-0.35,6100.0,0.2164431486880466,7388279216010000.0
,0.099,2.05333679,,,,1.12,1.28,-0.02,6113.0,0.7459852430555557,2287902550549071.5
20.6,,305.5,1.17,0.031,,2.3,26.8,0.14,4388.0,0.7459852430555557,2.662784766087336e+17
0.27,1.08,4.86069,0.0578,0.0,,1.09,1.19,-0.01,6040.0,0.2143347050754458,1884697598914816.0
1.345,1.168,1.354133,0.023,0.0,1577.0,0.88,0.89,0.15,5227.0,0.8440997196137959,591275676537779.9
,0.079,1.87788275,,,,1.11,1.16,0.0,6118.0,0.7459852430555557,1885184537844956.0
0.54,,4.4264,,0.0,,1.234,1.167,0.187,6174.0,0.7459852430555557,1978828755289844.8
1.99,,452.8,1.333,0.09,,1.54,4.9,-0.03,5098.0,0.7459852430555557,1.6217782981004356e+16
0.86,,883.0,2.08,0.29,,1.54,4.9,-0.03,5098.0,0.7459852430555557,1.6217782981004356e+16
,0.131,18.0540381,,,,0.93,0.9,0.03,5528.0,0.7459852430555557,756409816442511.4
1.76,,641.0,1.6697,0.02,303.8,1.51,3.26,0.15,5052.0,0.7459852430555557,6922908118776546.0
1.15,,886.0,2.071,0.15,,1.51,3.26,0.15,5052.0,0.7459852430555557,6922908118776546.0
,0.119,9.4060467,,,,1.08,1.22,0.07,5933.0,0.7459852430555557,1844238375418948.0
0.37,,143.58,0.477,0.14,292.3,0.7,,0.15,4995.0,0.7459852430555557,1058782497621550.0
0.711,1.34,2.810595,0.0419,0.035,1552.5,1.242,1.215,0.13,6304.0,0.2954984489448501,2331403122496478.0
,0.082,7.09714223,,,,0.46,0.44,-0.43,3804.0,0.7459852430555557,40538473031647.64
,0.21598,15.79186,0.13,0.01,,1.185,1.641,,5770.0,0.7459852430555557,2984835592128471.0
,0.23238,82.20017,0.392,0.2,,1.185,1.641,,5770.0,0.7459852430555557,2984835592128471.0
,0.806,3.99010623,,,,1.03,1.03,0.02,5861.0,0.7459852430555557,1251876061640744.0
,0.27977,19.254196,,,,0.953,0.957,,5804.0,0.7459852430555557,1039282203631289.6
,0.34903,54.155743,,,,0.953,0.957,,5804.0,0.7459852430555557,1039282203631289.6
,0.37455,26.443794,,,,0.922,0.945,,5428.0,0.7459852430555557,775216437776430.9
,0.51397,51.531855,,,,0.922,0.945,,5428.0,0.7459852430555557,775216437776430.9
,0.22509,5.902206,,,,0.922,0.945,,5428.0,0.7459852430555557,775216437776430.9
,0.1613,2.382961,,,,0.922,0.945,,5428.0,0.7459852430555557,775216437776430.9
,0.217,9.99761851,,,,0.98,0.97,-0.02,5753.0,0.7459852430555557,1030673155265587.6
,0.304,90.4113556,,,,0.98,0.97,-0.02,5753.0,0.7459852430555557,1030673155265587.6
,0.293,77.2548396,,,,1.1,1.16,0.09,5956.0,0.7459852430555557,1693303222102868.2
,0.149,4.33946454,,,,0.93,0.9,0.05,5500.0,0.7459852430555557,741200625000000.0
,0.173,27.5722742,,,,1.04,1.04,-0.01,5911.0,0.7459852430555557,1320415202772318.5
,0.154,1.75583533,,,,0.91,0.88,0.03,5470.0,0.7459852430555557,693289542873664.0
2.32,1.39,4.086052,0.0546,0.0,1647.5,1.3,1.75,-0.31,6600.0,0.8638604358995078,5811012900000000.0
,0.185,11.11990653,,,,0.87,0.79,-0.04,5240.0,0.7459852430555557,470521345782016.06
,0.1695,17.738506,,,,0.828,0.789,,5282.0,0.7459852430555557,484560037095271.6
,0.12211,9.939632,,,,0.828,0.789,,5282.0,0.7459852430555557,484560037095271.6
,0.203,5.94504102,,,,0.828,0.789,,5282.0,0.7459852430555557,484560037095271.6
,0.077,0.98494017,,,,0.99,0.99,-0.07,5839.0,0.7459852430555557,1139263779716071.5
,0.188,6.88337562,,,,0.98,0.97,0.03,5698.0,0.7459852430555557,991820882844978.8
,0.543,127.8338098,,,,1.23,1.36,0.09,6260.0,0.7459852430555557,2840371521258496.5
0.029,,5.39792,0.05664,0.17,825.9,0.832,0.7821,-0.15,5075.0,0.7459852430555557,405759557378347.4
0.0247,,15.299,0.1134,0.1,583.6,0.832,0.7821,-0.15,5075.0,0.7459852430555557,405759557378347.4
0.0203,,24.451,0.1551,0.2,499.0,0.832,0.7821,-0.15,5075.0,0.7459852430555557,405759557378347.4
,0.164,20.42228798,,,,1.19,1.29,0.08,6194.0,0.7459852430555557,2449425442941570.0
,0.101,7.63846023,,,,1.19,1.29,0.08,6194.0,0.7459852430555557,2449425442941570.0
,0.156,6.42200058,,,,1.21,1.34,0.05,6247.0,0.7459852430555557,2734611403569366.0
,0.06835,16.092361,,,,0.666,0.671,,4661.0,0.7459852430555557,212501231903690.44
,0.06379,28.906009,,,,0.666,0.671,,4661.0,0.7459852430555557,212501231903690.44
3.2,,181.4,0.7,0.027,,1.4,11.0,-0.03,4665.0,0.7459852430555557,5.730492687102562e+16
,0.335,10.00652995,,,,1.04,1.04,0.02,5871.0,0.7459852430555557,1285035128917650.8
0.76,0.944,,0.04117,,818.0,0.645,0.617,-0.127,4390.0,0.903436451633322,141393162730464.5
,0.173,15.36262753,,,,0.78,0.74,-0.06,4919.0,0.7459852430555557,320605323770552.4
,0.614,133.4605235,,,,0.95,0.93,-0.07,5681.0,0.7459852430555557,900876076893721.2
,0.196,23.9210791,,,,1.5,1.84,0.05,6807.0,0.7459852430555557,7268731863314358.0
,0.187,3.27582262,,,,1.13,1.21,-0.01,6170.0,0.7459852430555557,2121833963630160.8
,1.413,2.465295,0.0406,0.0,,1.47,1.5,-0.25,7500.0,0.7459852430555557,7119140625000000.0
,0.17588,18.684737,,,,0.602,0.523,,4257.0,0.7459852430555557,89829292349761.47
,0.12758,7.416397,,,,0.602,0.523,,4257.0,0.7459852430555557,89829292349761.47
0.72,1.19,9.20205,0.09,0.0,975.6,1.1,1.15,0.05,6190.0,0.4272593862062868,1941593354155224.8
,0.221,12.1097104,,,,1.16,1.42,-0.1,6228.0,0.7459852430555557,3033689331894174.0
,0.151,4.75793986,,,,1.16,1.42,-0.1,6228.0,0.7459852430555557,3033689331894174.0
,0.189,20.4966197,,,,1.16,1.42,-0.1,6228.0,0.7459852430555557,3033689331894174.0
,0.136,8.1934719,,,,1.16,1.42,-0.1,6228.0,0.7459852430555557,3033689331894174.0
,0.155,3.3004192,,,,1.47,1.78,0.09,6704.0,0.7459852430555557,6399941836932147.0
1.75,,442.4,1.1866,0.203,250.5,1.13,1.12,0.32,5874.0,0.7459852430555557,1493385100598923.0
2.01,,219.3,0.7423,0.425,314.7,1.13,1.12,0.32,5874.0,0.7459852430555557,1493385100598923.0
,0.195,37.6467384,,,,1.05,1.06,0.04,5893.0,0.7459852430555557,1355056784303884.8
,0.252,2.75235975,,,,0.96,0.93,0.03,5593.0,0.7459852430555557,846340598841293.0
3.12,,1057.0,2.0,0.15,161.0,0.95,,0.29,5940.0,0.7459852430555557,1058782497621550.0
,0.115,2.27163926,,,,1.21,1.31,0.07,6241.0,0.7459852430555557,2603510428680649.0
4.31,1.096,2.5079204,0.03783,,6007.0,1.145,1.272,-0.041,6007.0,3.273750725785218,2106709969297784.8
,0.24605,36.77031,,,,0.798,0.743,,5147.0,0.7459852430555557,387430940231725.4
,0.20504,14.589347,,,,0.798,0.743,,5147.0,0.7459852430555557,387430940231725.4
10.39,1.007,3.57532,0.0476,,1500.0,1.05,1.08,0.1,5900.0,10.174829392862655,1413368987040000.2
,0.103,1.29123275,,,,1.22,1.33,0.03,6299.0,0.7459852430555557,2784772459938071.5
,1.44,17.8552332,0.151,,,1.452,1.63,0.09,6820.0,0.7459852430555557,5747946370604944.0
,0.28797,3.936981,,,,0.857,0.869,,5433.0,0.7459852430555557,657958304860421.6
,0.33627,28.081912,,,,0.857,0.869,,5433.0,0.7459852430555557,657958304860421.6
,0.42284,10.08881,,,,0.857,0.869,,5433.0,0.7459852430555557,657958304860421.6
,0.265,7.03902374,,,,1.16,1.24,0.07,6129.0,0.7459852430555557,2169710824918375.5
,0.227,138.9442,,,,1.08,1.11,0.0,6021.0,0.7459852430555557,1619274461408694.8
,0.24,13.24934059,,,,1.04,1.07,0.03,5882.0,0.7459852430555557,1370464013516182.5
,0.162,3.27646405,,,,0.95,0.93,0.08,5556.0,0.7459852430555557,824166286783580.5
0.35,,57.435,0.13,0.16,393.0,0.67,,-0.07,3840.0,0.7459852430555557,1058782497621550.0
,0.123,0.84338011,,,,0.8,0.75,0.07,4861.0,0.7459852430555557,314068956143085.6
0.567,1.19,3.652836,0.0466,0.032,1100.1,1.01,0.959,0.31,5500.0,0.3364667666374508,841565595062500.0
1.02,,10.72,0.088,0.044,721.7,0.79,0.83,-0.02,5330.0,0.7459852430555557,555987491295768.94
1.06,1.47,3.9791,0.051,0.0,1235.0,1.14,1.14,0.37,5924.0,0.3336981976834419,1600552418874053.2
,0.908,15.37563332,,,,0.76,0.72,-0.1,4881.0,0.7459852430555557,294238991588272.6
,0.158,31.8277111,,,,0.75,0.71,-0.06,4726.0,0.7459852430555557,251473118004583.7
,0.141,0.93875077,,,,0.97,0.96,0.0,5708.0,0.7459852430555557,978314124752820.6
,0.122,1.9214374,,,,0.87,0.84,-0.01,5331.0,0.7459852430555557,569892973308527.9
0.032841,0.227826,13.5708,,,,1.0,1.04,-0.12,5858.0,2.77719591123808,1273691199187567.8
0.035137,0.233294,43.8445,,,,1.0,1.04,-0.12,5858.0,2.767285517299831,1273691199187567.8
,0.074727,6.16486,,,,1.0,1.04,-0.12,5858.0,0.7459852430555557,1273691199187567.8
,0.086574,23.9802,,,,1.0,1.04,-0.12,5858.0,0.7459852430555557,1273691199187567.8
,0.219,4.301662,,,,0.93,0.9,0.06,5496.0,0.7459852430555557,739046756099727.4
,0.108,4.176,0.0446,,,0.674,0.643,,4523.0,0.7459852430555557,173032744731813.2
,0.234,8.708,0.0727,,,0.674,0.643,,4523.0,0.7459852430555557,173032744731813.2
,0.184,14.8622932,0.1038,,,0.674,0.643,,4523.0,0.7459852430555557,173032744731813.2
,0.248,29.88485741,,,,0.78,0.75,-0.03,4893.0,0.7459852430555557,322421051373525.6
20.0,0.92,7340.0,3.53,0.26,,0.08,0.1,,2300.0,25.68422782937453,279841000000.00006
,0.281,3.1739171,,,,1.49,1.81,0.08,6747.0,0.7459852430555557,6788909047255901.0
,0.172,26.7839183,,,,0.92,0.89,0.06,5471.0,0.7459852430555557,709654355184795.5
2.3,,373.3,1.22,0.111,456.8,1.15,5.0,-0.21,5121.0,0.7459852430555557,1.7193294889472024e+16
,0.315,88.4075,0.19757,,,0.94,0.822,0.015,5114.0,0.7459852430555557,462153801621457.6
,0.106,9.10967112,,,,0.94,0.822,0.015,5114.0,0.7459852430555557,462153801621457.6
1.778,1.209,1.4822446,0.02446,,,0.88,0.85,0.2,5171.0,1.0061271166497536,516578114187518.4
0.28,1.27,4.055259,0.0486,0.0,1021.8,0.93,0.895,-0.12,5400.0,0.1366931867722003,681116043240000.0
,0.415,7.03932553,,,,1.15,1.22,0.04,6146.0,0.7459852430555557,2123683950994808.0
,0.151,7.16892463,,,,1.3,1.55,0.07,6350.0,0.7459852430555557,3906234375015625.5
0.8,,829.0,1.7,0.04,173.7,0.87,0.85,-0.284,5571.0,0.7459852430555557,695937895089034.5
,0.146,3.11602791,,,,0.87,0.83,-0.04,5353.0,0.7459852430555557,565646570411950.6
2.82,1.45,5.33408384,0.059,0.119,,2.82,1.45,-0.01,6360.0,0.9250071753659436,3440047719686400.0
,0.211,51.1309704,,,,1.06,1.09,0.06,5926.0,0.7459852430555557,1465209022997425.5
1.23,0.89,11.55098,0.1012,0.0,,1.04,0.96,0.26,5625.0,1.7447575709002805,922640625000000.0
,0.211,60.0855082,,,,1.13,1.08,0.12,6052.0,0.7459852430555557,1564743616101977.8
,0.197,3.14866453,,,,0.88,0.84,0.04,5333.0,0.7459852430555557,570748668313042.4
,1.176,2.81650485,,,,0.99,0.99,0.07,5709.0,0.7459852430555557,1041143425957882.4
,0.13,8.07392849,,,,0.46,0.43,-0.03,3578.0,0.7459852430555557,30303881291991.05
,0.352,40.0686727,,,,1.09,1.13,0.03,6020.0,0.7459852430555557,1677037801529103.5
1.52,1.05932,1107.5923,2.7205,0.0581,,,,,,1.2786805888660506,1058782497621550.0
1.34,,1966.0,3.13,0.59,149.6,1.06,,0.24,5740.0,0.7459852430555557,1058782497621550.0
0.057,,49.77,0.25,0.31,621.4,0.84,,-0.24,5599.0,0.7459852430555557,1058782497621550.0
,0.136,6.24146367,,,,1.1,1.16,-0.01,6098.0,0.7459852430555557,1860654161303184.0
,0.13,1.41122985,,,,0.7,0.67,0.01,4433.0,0.7459852430555557,173356659840795.66
1.88,1.16,4.08722,0.05512,,1790.0,1.34,2.07,0.14,6036.0,1.2044364262577394,5687712232554452.0
,0.20413,13.5405,,,,1.028,1.044,,5774.0,0.7459852430555557,1211457311886549.8
,0.12029,1.732342,,,,1.028,1.044,,5774.0,0.7459852430555557,1211457311886549.8
,0.13,7.02573474,,,,1.028,1.044,,5774.0,0.7459852430555557,1211457311886549.8
0.015814,0.199575,5.7293196,,,,0.83,0.73,,5145.0,1.989405529109793,373411111189028.0
0.007759,0.141252,11.6092567,,,,0.83,0.73,,5145.0,2.753099671583037,373411111189028.0
,0.137,3.05710069,,,,1.18,1.28,0.04,6213.0,0.7459852430555557,2441323624323745.0
,0.223,55.8226539,,,,0.87,0.82,0.13,5157.0,0.7459852430555557,475571948993284.25
,0.23694,8.990889,,,,1.04,1.205,,5979.0,0.7459852430555557,1855616850042906.8
,0.09933,2.403679,,,,1.04,1.205,,5979.0,0.7459852430555557,1855616850042906.8
,0.179,15.9314739,,,,0.84,0.8,-0.09,5261.0,0.7459852430555557,490290164538010.3
0.0378,,11.849,0.0974,0.4,751.7,,,,5940.0,0.7459852430555557,1058782497621550.0
0.0422,,33.823,0.1961,0.16,534.5,,,,5940.0,0.7459852430555557,1058782497621550.0
,0.263,9.94067247,,,,1.23,1.29,0.09,6310.0,0.7459852430555557,2638134039347361.0
2.2,,883.0,2.09,0.163,321.8,1.61,4.3,0.25,4927.0,0.7459852430555557,1.0896001648096876e+16
0.56,1.04,1.8555582,0.03101,0.0,,1.12,1.02,0.29,5620.0,0.4978379608557123,1037876326023744.0
1.16,,383.7,1.03,0.36,259.7,1.0,,0.27,5582.0,0.7459852430555557,1058782497621550.0
,0.2041318,13.722341,0.094,0.16,779.0,0.81,0.93,-0.29,5638.0,0.7459852430555557,873908942196489.0
,0.1558328,242.4613,0.64,0.14,299.0,0.81,0.93,-0.29,5638.0,0.7459852430555557,873908942196489.0
,0.871,3.89593684,,,,0.98,0.96,0.02,5715.0,0.7459852430555557,983121978010176.0
,0.112,2.94194094,,,,0.76,0.72,-0.09,4839.0,0.7459852430555557,284241496694640.1
0.89,1.37,5.01718,0.0561,0.0,1270.0,0.94,1.17,-0.45,5800.0,0.3461212832310459,1549115137439999.8
,0.288,425.47785,,,,1.01,1.02,0.03,5797.0,0.7459852430555557,1174934198839801.8
1.0,,3538.0,4.3,0.26,106.4,0.88,,-0.105,5468.0,0.7459852430555557,1058782497621550.0
,0.15,3.75574426,,,,0.81,0.77,-0.09,5102.0,0.7459852430555557,401738327721866.8
,0.13214,2.139542,,,,0.957,0.886,,5744.0,0.7459852430555557,854525778666216.2
,0.18317,4.807091,,,,0.957,0.886,,5744.0,0.7459852430555557,854525778666216.2
,0.238,47.1611696,,,,0.97,0.94,0.01,5665.0,0.7459852430555557,910029276056172.2
4.0,,647.3,1.4,0.3,,0.91,35.0,-0.24,4152.0,0.7459852430555557,3.640537157354496e+17
,1.039,3.26869515,,,,1.08,1.12,-0.02,6045.0,0.7459852430555557,1675024895076624.2
,0.25,2.53475627,,,,1.07,1.11,0.02,5998.0,0.7459852430555557,1594673595497856.8
1.15,,341.7,1.073,0.13,,1.41,3.3,0.25,4917.0,0.7459852430555557,6365444163112515.0
,0.201,24.99324193,,,,1.05,1.37,0.06,5809.0,0.7459852430555557,2137207257169924.8
0.0022,,,,,,0.031,,,,0.7459852430555557,1058782497621550.0
0.313,1.458,4.8996285,0.06003,0.0,1379.0,1.202,1.392,-0.009,5950.0,0.1009884637257788,2428545996878400.0
,0.068,3.95116882,,,,0.94,0.99,0.06,5564.0,0.7459852430555557,939331474157106.0
,0.058,2.89223021,,,,0.94,0.99,0.06,5564.0,0.7459852430555557,939331474157106.0
,0.078,5.99273738,,,,0.94,0.99,0.06,5564.0,0.7459852430555557,939331474157106.0
,0.068,5.10115756,,,,0.94,0.99,0.06,5564.0,0.7459852430555557,939331474157106.0
,0.219,17.44490636,,,,0.87,0.84,-0.06,5387.0,0.7459852430555557,594218918129107.4
0.46,,4.231,0.052,0.0,1260.3,1.04,1.266,0.2,5793.0,0.7459852430555557,1805017951057822.0
,0.374,6.99692655,,,,1.1,1.13,0.12,5943.0,0.7459852430555557,1592868074917956.5
,0.294,151.86392,,,,1.1,1.13,0.12,5943.0,0.7459852430555557,1592868074917956.5
1.78,,4.61716,0.059408,0.011769,1440.1,1.27,1.631,0.09,6212.0,0.7459852430555557,3961263299595906.5
10.78,,241.02,0.83158,0.247042,375.6,1.27,1.631,0.09,6212.0,0.7459852430555557,3961263299595906.5
8.86,,1282.57,2.533539,0.24909,218.0,1.27,1.631,0.09,6212.0,0.7459852430555557,3961263299595906.5
1.059,,3848.86,5.2456,0.00536,150.6,1.27,1.631,0.09,6212.0,0.7459852430555557,3961263299595906.5
1.26,1.051,1.43247506,0.02288,0.0,,0.779,0.774,0.09,4790.0,1.0853314728638652,315372611972275.6
0.75,,986.0,2.05,0.47,215.5,1.22,,0.05,6075.0,0.7459852430555557,1058782497621550.0
,0.25972,19.305772,,,,1.08,1.091,,5918.0,0.7459852430555557,1459988195818592.2
,0.15219,6.097326,,,,1.08,1.091,,5918.0,0.7459852430555557,1459988195818592.2
,0.24332,56.633742,,,,1.08,1.091,,5918.0,0.7459852430555557,1459988195818592.2
,0.426,4.28686431,,,,1.15,1.22,0.05,6125.0,0.7459852430555557,2094807082128906.5
0.023,0.192,34.545,0.21,,,1.08,1.0,0.05,5990.0,3.249556929976852,1287381576010000.0
0.013,0.239,66.0634,0.33,,,1.08,1.0,0.05,5990.0,0.9522470796962684,1287381576010000.0
0.415,1.034,125.8518,0.51,,,1.08,1.0,0.05,5990.0,0.3753932683198264,1287381576010000.0
,0.211,28.8432647,,,,0.85,0.8,-0.03,5235.0,0.7459852430555557,480669668672400.06
0.002674,0.098967,1.51087081,0.01111,,400.1,0.0802,0.117,0.04,2559.0,2.7586092365935992,587019958043.3647
